x,y,theta
0,0,6.95895e-23
1,0,9.66596e-23
2,0,5.38875e-22
3,0,2.17198e-22
4,0,9.72454e-22
5,0,8.1359e-23
6,0,3.38923e-22
7,0,8.5427e-23
8,0,6.59173e-23
9,0,1.08402e-22
10,0,3.25574e-23
11,0,4.13945e-22
12,0,2.19832e-22
13,0,2.76724e-22
14,0,2.28299e-23
15,0,6.54534e-24
16,0,1.55731e-22
17,0,5.53696e-23
18,0,8.83017e-23
19,0,1.63686e-22
20,0,1.40506e-22
21,0,3.60298e-22
22,0,2.19955e-22
23,0,4.342e-22
24,0,3.32994e-22
25,0,5.20461e-22
26,0,2.48305e-22
27,0,3.33666e-22
28,0,2.8541e-22
29,0,4.69151e-22
30,0,1.98387e-22
31,0,1.8916e-22
32,0,7.29735e-23
33,0,7.20776e-23
34,0,2.23108e-23
35,0,4.39942e-23
36,0,7.27123e-23
37,0,2.95829e-23
38,0,2.94355e-23
39,0,2.5672e-22
40,0,3.44451e-23
41,0,4.2317e-23
42,0,6.27039e-23
43,0,1.28948e-22
44,0,2.98643e-23
45,0,2.88668e-23
46,0,2.01652e-22
47,0,7.08914e-23
48,0,5.9542e-23
49,0,1.19566e-22
50,0,1.36413e-22
51,0,1.35497e-22
52,0,6.12995e-23
53,0,1.21711e-22
54,0,1.08086e-22
55,0,8.69073e-23
56,0,4.56282e-23
57,0,1.90539e-22
58,0,9.32068e-23
59,0,2.40669e-24
60,0,2.56392e-22
61,0,1.78823e-22
62,0,6.99888e-23
63,0,2.65332e-22
64,0,9.91935e-23
65,0,2.1711e-22
66,0,8.67834e-23
67,0,1.38791e-22
68,0,9.14213e-23
69,0,1.66559e-22
70,0,1.3436e-22
71,0,1.32532e-22
72,0,1.31003e-22
73,0,2.63303e-22
74,0,4.67578e-23
75,0,1.58602e-22
76,0,1.84477e-22
77,0,1.86485e-22
78,0,7.00671e-23
79,0,0.000104893
80,0,7.26916e-23
81,0,1.98984e-22
82,0,5.06942e-22
83,0,2.76241e-22
84,0,6.94029e-23
85,0,1.33277e-22
86,0,2.47111e-22
87,0,3.95165e-22
88,0,1.17062e-22
89,0,4.2595e-22
90,0,5.74633e-22
91,0,3.49972e-22
92,0,2.23285e-22
93,0,3.91852e-22
94,0,2.46912e-22
95,0,8.43565e-22
96,0,0.000525919
97,0,5.9015e-22
98,0,3.34146e-22
99,0,4.18637e-22
100,0,1.04273e-22
101,0,4.11274e-23
102,0,1.3939e-22
103,0,2.0552e-22
104,0,9.84676e-23
105,0,7.79535e-23
106,0,1.23171e-22
107,0,8.47033e-23
108,0,3.55754e-23
109,0,1.27564e-22
110,0,8.30092e-23
111,0,2.57498e-22
112,0,2.72003e-22
113,0,1.21973e-22
114,0,9.75782e-22
115,0,1.09775e-21
116,0,5.42101e-22
117,0,1.51788e-21
118,0,4.60786e-22
119,0,1.87025e-21
120,0,2.1684e-21
121,0,1.73472e-21
122,0,8.72783e-21
123,0,1.0842e-20
124,0,1.43115e-20
125,0,1.69407e-22
126,0,1.73472e-21
127,0,8.67362e-22
128,0,1.73642e-21
129,0,9.54098e-21
130,0,9.54098e-21
131,0,0
132,0,5.20417e-21
133,0,1.73472e-21
134,0,2.08709e-21
135,0,1.73472e-21
136,0,2.60209e-21
137,0,1.35525e-22
138,0,2.30393e-21
139,0,2.1684e-22
140,0,4.87891e-22
141,0,1.23667e-22
142,0,3.25261e-22
143,0,6.77626e-23
144,0,0.000525919
145,0,5.42101e-23
146,0,8.47033e-23
147,0,2.73089e-22
148,0,2.20229e-23
149,0,5.2516e-23
150,0,1.40402e-22
151,0,6.92714e-23
152,0,1.26314e-22
153,0,6.88694e-23
154,0,5.72608e-23
155,0,4.36275e-22
156,0,4.68062e-22
157,0,5.29951e-22
158,0,1.19023e-21
159,0,1.13893e-21
160,0,1.27455e-22
161,0,4.393e-22
162,0,2.11016e-22
163,0,3.27932e-22
164,0,1.09991e-22
165,0,1.74637e-22
166,0,3.43343e-22
167,0,5.02582e-22
168,0,2.62608e-22
169,0,2.81604e-22
170,0,1.25942e-22
171,0,1.3878e-22
172,0,2.79208e-22
173,0,2.5278e-22
174,0,8.15551e-23
175,0,2.23653e-22
176,0,1.01501e-22
177,0,3.11607e-22
178,0,8.16576e-23
179,0,1.8225e-22
180,0,1.42581e-22
181,0,7.30222e-23
182,0,1.17944e-22
183,0,2.43583e-22
184,0,6.56881e-23
185,0,7.75442e-23
186,0,1.26097e-22
187,0,1.78576e-22
188,0,2.40213e-22
189,0,4.44003e-22
190,0,2.69734e-22
191,0,3.80768e-22
192,0,1.06428e-22
193,0,5.32176e-23
194,0,3.60583e-22
195,0,9.14999e-23
196,0,1.21473e-22
197,0,1.70214e-22
198,0,1.13219e-23
199,0,1.36256e-22
200,0,1.22346e-22
201,0,7.41522e-23
202,0,1.43382e-22
203,0,7.52295e-23
204,0,2.38226e-22
205,0,1.25716e-22
206,0,6.05876e-23
207,0,1.39864e-22
208,0,7.35577e-23
209,0,1.93185e-22
210,0,1.26632e-22
211,0,7.04194e-23
212,0,1.36777e-23
213,0,1.17895e-22
214,0,7.14275e-23
215,0,1.15418e-22
216,0,4.49973e-23
217,0,1.82431e-23
218,0,1.47378e-22
219,0,2.52427e-22
220,0,6.48033e-23
221,0,6.58778e-23
222,0,1.64615e-22
223,0,1.91898e-23
224,0,0.000525919
225,0,4.83239e-23
226,0,2.54456e-22
227,0,2.08479e-22
228,0,1.69698e-22
229,0,1.25359e-22
230,0,5.0422e-23
231,0,3.238e-22
232,0,6.52035e-23
233,0,3.25261e-22
234,0,2.0594e-22
235,0,1.41814e-22
236,0,3.58821e-22
237,0,2.37955e-22
238,0,4.93075e-23
239,0,5.11511e-23
240,0,1.42415e-22
241,0,1.49206e-23
242,0,7.33165e-23
243,0,9.00516e-23
244,0,1.24725e-23
245,0,6.40884e-23
246,0,1.51556e-22
247,0,1.76739e-22
248,0,7.62186e-23
249,0,6.21033e-23
250,0,1.62834e-22
251,0,2.66676e-22
252,0,8.22032e-22
253,0,2.58428e-22
254,0,8.73004e-23
255,0,4.20417e-22
0,1,2.11298e-23
1,1,3.18233e-22
2,1,4.2229e-22
3,1,1.65586e-22
4,1,9.54187e-22
5,1,1.21308e-22
6,1,3.04858e-22
7,1,4.60692e-22
8,1,1.46938e-22
9,1,2.66356e-22
10,1,2.34341e-22
11,1,1.26778e-22
12,1,4.66342e-22
13,1,3.13656e-22
14,1,1.49086e-22
15,1,2.29404e-22
16,1,3.21405e-22
17,1,2.78218e-22
18,1,4.23338e-22
19,1,3.09835e-22
20,1,2.14803e-22
21,1,4.78061e-22
22,1,1.85968e-22
23,1,4.34312e-22
24,1,2.50614e-22
25,1,4.77874e-22
26,1,1.54917e-22
27,1,3.25777e-22
28,1,2.0161e-22
29,1,3.86375e-22
30,1,2.13115e-22
31,1,2.27792e-22
32,1,7.89749e-23
33,1,5.52128e-23
34,1,4.30003e-23
35,1,3.35409e-23
36,1,1.47972e-22
37,1,8.27134e-23
38,1,5.65051e-23
39,1,2.8297e-22
40,1,7.25521e-23
41,1,6.27931e-23
42,1,1.35862e-22
43,1,6.90412e-23
44,1,3.34987e-23
45,1,2.80077e-24
46,1,8.34871e-23
47,1,9.52617e-23
48,1,5.6611e-24
49,1,8.85998e-23
50,1,5.35347e-23
51,1,3.40796e-23
52,1,1.26348e-22
53,1,3.65336e-23
54,1,2.65849e-23
55,1,7.92779e-23
56,1,1.26412e-22
57,1,5.52605e-23
58,1,1.10566e-22
59,1,9.62403e-23
60,1,7.66291e-23
61,1,6.24628e-23
62,1,7.05417e-23
63,1,2.41003e-22
64,1,5.54734e-23
65,1,6.0571e-23
66,1,9.11765e-23
67,1,8.41131e-23
68,1,1.71566e-22
69,1,1.35971e-22
70,1,3.06252e-22
71,1,1.28535e-22
72,1,1.00882e-22
73,1,1.58459e-22
74,1,1.07079e-22
75,1,1.6488e-22
76,1,7.95998e-23
77,1,9.37174e-23
78,1,2.77007e-22
79,1,1.12619e-22
80,1,1.40502e-22
81,1,1.33835e-22
82,1,3.19637e-22
83,1,2.68613e-23
84,1,3.78219e-22
85,1,4.63878e-22
86,1,1.59675e-22
87,1,2.72546e-22
88,1,2.6676e-22
89,1,1.58229e-23
90,1,2.87745e-22
91,1,2.01168e-23
92,1,4.47816e-22
93,1,4.02033e-22
94,1,2.38005e-22
95,1,6.07e-22
96,1,1.42462e-22
97,1,4.71899e-22
98,1,3.53662e-22
99,1,4.59169e-22
100,1,1.31013e-22
101,1,2.96991e-23
102,1,2.32214e-22
103,1,2.99706e-22
104,1,2.01382e-22
105,1,1.62048e-22
106,1,1.57105e-22
107,1,8.89385e-23
108,1,7.19978e-23
109,1,2.62455e-22
110,1,9.65618e-23
111,1,8.13152e-23
112,1,1.49501e-22
113,1,3.38813e-23
114,1,5.69206e-22
115,1,6.11558e-22
116,1,4.60786e-22
117,1,1.19262e-21
118,1,5.42101e-22
119,1,2.43946e-22
120,1,6.50521e-21
121,1,9.1073e-21
122,1,2.43945e-21
123,1,2.1684e-21
124,1,3.46945e-21
125,1,3.60497e-21
126,1,9.1073e-21
127,1,3.46945e-21
128,1,4.40457e-22
129,1,2.1684e-21
130,1,6.93889e-21
131,1,7.72494e-21
132,1,3.46945e-21
133,1,4.33681e-21
134,1,3.7405e-21
135,1,1.0842e-22
136,1,2.1684e-21
137,1,1.13841e-21
138,1,9.75782e-22
139,1,1.6263e-21
140,1,1.0842e-22
141,1,5.55654e-22
142,1,5.42101e-22
143,1,2.30393e-22
144,1,4.7733e-22
145,1,3.04932e-22
146,1,6.77626e-24
147,1,1.6359e-22
148,1,1.05456e-22
149,1,1.42725e-22
150,1,7.37514e-23
151,1,1.64854e-22
152,1,1.90265e-22
153,1,1.29909e-22
154,1,2.68404e-23
155,1,4.06986e-22
156,1,4.48571e-22
157,1,4.75222e-22
158,1,1.08205e-21
159,1,1.04056e-21
160,1,8.59253e-23
161,1,3.21903e-22
162,1,7.57585e-23
163,1,1.4808e-22
164,1,1.40711e-22
165,1,3.63458e-23
166,1,1.06804e-22
167,1,1.91712e-22
168,1,1.15115e-22
169,1,4.5197e-23
170,1,2.41223e-22
171,1,1.73282e-22
172,1,2.3151e-22
173,1,8.09823e-23
174,1,6.07712e-23
175,1,5.35526e-23
176,1,8.20904e-23
177,1,2.62499e-22
178,1,9.14662e-23
179,1,8.45936e-23
180,1,1.81244e-22
181,1,6.02046e-23
182,1,1.73372e-22
183,1,1.84693e-22
184,1,1.86095e-23
185,1,1.15537e-22
186,1,1.50841e-22
187,1,1.74616e-22
188,1,1.84001e-22
189,1,4.3873e-22
190,1,2.31412e-22
191,1,2.98106e-22
192,1,8.74866e-23
193,1,8.82987e-23
194,1,4.83292e-22
195,1,2.02248e-23
196,1,6.87252e-23
197,1,1.75413e-22
198,1,4.41749e-23
199,1,1.41547e-22
200,1,3.62244e-23
201,1,2.21584e-22
202,1,7.72099e-23
203,1,1.31425e-22
204,1,3.56428e-23
205,1,8.10623e-24
206,1,1.27643e-22
207,1,2.60511e-22
208,1,1.04025e-23
209,1,5.77446e-23
210,1,2.19646e-22
211,1,2.19242e-22
212,1,1.31959e-22
213,1,3.48866e-22
214,1,1.78276e-22
215,1,2.28421e-22
216,1,7.88176e-23
217,1,1.04958e-22
218,1,4.74222e-22
219,1,1.7099e-22
220,1,3.61686e-22
221,1,1.31856e-22
222,1,2.40624e-22
223,1,7.43955e-23
224,1,1.54305e-22
225,1,1.02622e-22
226,1,2.45822e-22
227,1,9.84289e-23
228,1,1.35261e-22
229,1,6.46056e-23
230,1,9.84738e-24
231,1,1.72965e-22
232,1,2.1821e-23
233,1,1.90553e-22
234,1,1.1636e-22
235,1,7.36857e-23
236,1,1.57761e-22
237,1,1.61003e-22
238,1,4.19661e-23
239,1,7.63329e-23
240,1,1.08115e-22
241,1,1.3222e-22
242,1,3.06812e-22
243,1,1.5839e-23
244,1,7.14991e-23
245,1,6.26541e-23
246,1,3.24879e-23
247,1,2.26273e-23
248,1,2.24985e-23
249,1,8.684e-23
250,1,2.69932e-22
251,1,1.90695e-22
252,1,7.20138e-22
253,1,1.15593e-22
254,1,3.01288e-22
255,1,4.47323e-22
0,2,1.01964e-22
1,2,3.70767e-22
2,2,3.6075e-22
3,2,6.86211e-23
4,2,3.11986e-22
5,2,2.18744e-22
6,2,7.10128e-23
7,2,5.05569e-22
8,2,3.88072e-22
9,2,1.5116e-22
10,2,2.44616e-22
11,2,2.43603e-22
12,2,2.97361e-22
13,2,1.70471e-22
14,2,5.81882e-22
15,2,7.98591e-22
16,2,5.80117e-22
17,2,5.17635e-22
18,2,7.63184e-22
19,2,4.84446e-22
20,2,5.20556e-22
21,2,5.58724e-22
22,2,3.14009e-22
23,2,4.17842e-22
24,2,4.36484e-22
25,2,4.72898e-22
26,2,2.83024e-22
27,2,5.67785e-22
28,2,4.26657e-22
29,2,9.2031e-22
30,2,1.20577e-22
31,2,5.14672e-22
32,2,1.22907e-22
33,2,4.85663e-22
34,2,1.35541e-22
35,2,2.66257e-22
36,2,9.57942e-23
37,2,1.09465e-22
38,2,1.85906e-22
39,2,1.14838e-22
40,2,3.06547e-22
41,2,9.97809e-23
42,2,3.8179e-22
43,2,5.22386e-22
