x,y,theta
0,0,9.74873e-22
1,0,0.1
2,0,0.2
3,0,0.3
4,0,0.4
5,0,0.5
6,0,0.6
7,0,0.7
8,0,0.8
9,0,0.9
10,0,1
11,0,1.1
12,0,1.2
13,0,1.3
14,0,1.4
15,0,1.5
16,0,1.6
17,0,1.7
18,0,1.8
19,0,1.9
20,0,2
21,0,2.1
22,0,2.2
23,0,2.3
24,0,2.4
25,0,2.5
26,0,2.6
27,0,2.7
28,0,2.8
29,0,2.9
30,0,3
31,0,3.1
32,0,3.2
33,0,3.3
34,0,3.4
35,0,3.5
36,0,3.6
37,0,3.7
38,0,3.8
39,0,3.9
40,0,4
41,0,4.1
42,0,4.2
43,0,4.3
44,0,4.4
45,0,4.5
46,0,4.6
47,0,4.7
48,0,4.8
49,0,4.9
50,0,5
51,0,5.1
52,0,5.2
53,0,5.3
54,0,5.4
55,0,5.5
56,0,5.6
57,0,5.7
58,0,5.8
59,0,5.9
60,0,6
61,0,6.1
62,0,6.2
63,0,6.3
64,0,6.4
65,0,6.5
66,0,6.6
67,0,6.7
68,0,6.8
69,0,6.9
70,0,7
71,0,7.1
72,0,7.2
73,0,7.3
74,0,7.4
75,0,7.5
76,0,7.6
77,0,7.7
78,0,7.8
79,0,7.9
80,0,8
81,0,8.1
82,0,8.2
83,0,8.3
84,0,8.4
85,0,8.5
86,0,8.6
87,0,8.7
88,0,8.8
89,0,8.9
90,0,9
91,0,9.1
92,0,9.2
93,0,9.3
94,0,9.4
95,0,9.5
96,0,9.6
97,0,9.7
98,0,9.8
99,0,9.9
100,0,10
101,0,10.1
102,0,10.2
103,0,10.3
104,0,10.4
105,0,10.5
106,0,10.6
107,0,10.7
108,0,10.8
109,0,10.9
110,0,11
111,0,11.1
112,0,11.2
113,0,11.3
114,0,11.4
115,0,11.5
116,0,11.6
117,0,11.7
118,0,11.8
119,0,11.9
120,0,12
121,0,12.1
122,0,12.2
123,0,12.3
124,0,12.4
125,0,12.5
126,0,12.6
127,0,12.7
128,0,12.8
129,0,12.9
130,0,13
131,0,13.1
132,0,13.2
133,0,13.3
134,0,13.4
135,0,13.5
136,0,13.6
137,0,13.7
138,0,13.8
139,0,13.9
140,0,14
141,0,14.1
142,0,14.2
143,0,14.3
144,0,14.4
145,0,14.5
146,0,14.6
147,0,14.7
148,0,14.8
149,0,14.9
150,0,15
151,0,15.1
152,0,15.2
153,0,15.3
154,0,15.4
155,0,15.5
156,0,15.6
157,0,15.7
158,0,15.8
159,0,15.9
160,0,16
161,0,16.1
162,0,16.2
163,0,16.3
164,0,16.4
165,0,16.5
166,0,16.6
167,0,16.7
168,0,16.8
169,0,16.9
170,0,17
171,0,17.1
172,0,17.2
173,0,17.3
174,0,17.4
175,0,17.5
176,0,17.6
177,0,17.7
178,0,17.8
179,0,17.9
180,0,18
181,0,18.1
182,0,18.2
183,0,18.3
184,0,18.4
185,0,18.5
186,0,18.6
187,0,18.7
188,0,18.8
189,0,18.9
190,0,19
191,0,19.1
192,0,19.2
193,0,19.3
194,0,19.4
195,0,19.5
196,0,19.6
197,0,19.7
198,0,19.8
199,0,19.9
200,0,20
201,0,20.1
202,0,20.2
203,0,20.3
204,0,20.4
205,0,20.5
206,0,20.6
207,0,20.7
208,0,20.8
209,0,20.9
210,0,21
211,0,21.1
212,0,21.2
213,0,21.3
