# Time series data
# step mean_R std_R mean_psi_density max_psi_density
42145 nan nan nan 0
42146 nan nan nan 0
42147 nan nan nan 0
42148 nan nan nan 0
42149 nan nan -nan 0
42150 nan nan -nan 0
42151 -nan -nan -nan 0
42152 -nan -nan -nan 0
42153 -nan -nan -nan 0
42154 -nan -nan -nan 0
42155 -nan -nan -nan 0
42156 -nan -nan -nan 0
42157 -nan -nan -nan 0
42158 -nan -nan -nan 0
42159 -nan -nan nan 0
42160 -nan -nan nan 0
42161 nan nan nan 0
42162 nan nan nan 0
42163 nan nan nan 0
42164 nan nan nan 0
42165 nan nan nan 0
42166 nan nan nan 0
42167 nan nan nan 0
42168 nan nan nan 0
42169 nan nan -nan 0
42170 nan nan -nan 0
42171 -nan -nan -nan 0
42172 -nan -nan -nan 0
42173 -nan -nan -nan 0
42174 -nan -nan -nan 0
42175 -nan -nan -nan 0
42176 -nan -nan -nan 0
42177 -nan -nan -nan 0
42178 -nan -nan -nan 0
42179 -nan -nan nan 0
42180 -nan -nan nan 0
42181 nan nan nan 0
42182 nan nan nan 0
42183 nan nan nan 0
42184 nan nan nan 0
42185 nan nan nan 0
42186 nan nan nan 0
42187 nan nan nan 0
42188 nan nan nan 0
42189 nan nan -nan 0
42190 nan nan -nan 0
42191 -nan -nan -nan 0
42192 -nan -nan -nan 0
42193 -nan -nan -nan 0
42194 -nan -nan -nan 0
42195 -nan -nan -nan 0
42196 -nan -nan -nan 0
42197 -nan -nan -nan 0
42198 -nan -nan -nan 0
42199 -nan -nan nan 0
42200 -nan -nan nan 0
42201 nan nan nan 0
42202 nan nan nan 0
42203 nan nan nan 0
42204 nan nan nan 0
42205 nan nan nan 0
42206 nan nan nan 0
42207 nan nan nan 0
42208 nan nan nan 0
42209 nan nan -nan 0
42210 nan nan -nan 0
42211 -nan -nan -nan 0
42212 -nan -nan -nan 0
42213 -nan -nan -nan 0
42214 -nan -nan -nan 0
42215 -nan -nan -nan 0
42216 -nan -nan -nan 0
42217 -nan -nan -nan 0
42218 -nan -nan -nan 0
42219 -nan -nan nan 0
42220 -nan -nan nan 0
42221 nan nan nan 0
42222 nan nan nan 0
42223 nan nan nan 0
42224 nan nan nan 0
42225 nan nan nan 0
42226 nan nan nan 0
42227 nan nan nan 0
42228 nan nan nan 0
42229 nan nan -nan 0
42230 nan nan -nan 0
42231 -nan -nan -nan 0
42232 -nan -nan -nan 0
42233 -nan -nan -nan 0
42234 -nan -nan -nan 0
42235 -nan -nan -nan 0
42236 -nan -nan -nan 0
42237 -nan -nan -nan 0
42238 -nan -nan -nan 0
42239 -nan -nan nan 0
42240 -nan -nan nan 0
42241 nan nan nan 0
42242 nan nan nan 0
42243 nan nan nan 0
42244 nan nan nan 0
42245 nan nan nan 0
42246 nan nan nan 0
42247 nan nan nan 0
42248 nan nan nan 0
42249 nan nan -nan 0
42250 nan nan -nan 0
42251 -nan -nan -nan 0
42252 -nan -nan -nan 0
42253 -nan -nan -nan 0
42254 -nan -nan -nan 0
42255 -nan -nan -nan 0
42256 -nan -nan -nan 0
42257 -nan -nan -nan 0
42258 -nan -nan -nan 0
42259 -nan -nan nan 0
42260 -nan -nan nan 0
42261 nan nan nan 0
42262 nan nan nan 0
42263 nan nan nan 0
42264 nan nan nan 0
42265 nan nan nan 0
42266 nan nan nan 0
42267 nan nan nan 0
42268 nan nan nan 0
42269 nan nan -nan 0
42270 nan nan -nan 0
42271 -nan -nan -nan 0
42272 -nan -nan -nan 0
42273 -nan -nan -nan 0
42274 -nan -nan -nan 0
42275 -nan -nan -nan 0
42276 -nan -nan -nan 0
42277 -nan -nan -nan 0
42278 -nan -nan -nan 0
42279 -nan -nan nan 0
42280 -nan -nan nan 0
42281 nan nan nan 0
42282 nan nan nan 0
42283 nan nan nan 0
42284 nan nan nan 0
42285 nan nan nan 0
42286 nan nan nan 0
42287 nan nan nan 0
42288 nan nan nan 0
42289 nan nan -nan 0
42290 nan nan -nan 0
42291 -nan -nan -nan 0
42292 -nan -nan -nan 0
42293 -nan -nan -nan 0
42294 -nan -nan -nan 0
42295 -nan -nan -nan 0
42296 -nan -nan -nan 0
42297 -nan -nan -nan 0
42298 -nan -nan -nan 0
42299 -nan -nan nan 0
42300 -nan -nan nan 0
42301 nan nan nan 0
42302 nan nan nan 0
42303 nan nan nan 0
42304 nan nan nan 0
42305 nan nan nan 0
42306 nan nan nan 0
42307 nan nan nan 0
42308 nan nan nan 0
42309 nan nan -nan 0
42310 nan nan -nan 0
42311 -nan -nan -nan 0
42312 -nan -nan -nan 0
42313 -nan -nan -nan 0
42314 -nan -nan -nan 0
42315 -nan -nan -nan 0
42316 -nan -nan -nan 0
42317 -nan -nan -nan 0
42318 -nan -nan -nan 0
42319 -nan -nan nan 0
42320 -nan -nan nan 0
42321 nan nan nan 0
42322 nan nan nan 0
42323 nan nan nan 0
42324 nan nan nan 0
42325 nan nan nan 0
42326 nan nan nan 0
42327 nan nan nan 0
42328 nan nan nan 0
42329 nan nan -nan 0
42330 nan nan -nan 0
42331 -nan -nan -nan 0
42332 -nan -nan -nan 0
42333 -nan -nan -nan 0
42334 -nan -nan -nan 0
42335 -nan -nan -nan 0
42336 -nan -nan -nan 0
42337 -nan -nan -nan 0
42338 -nan -nan -nan 0
42339 -nan -nan nan 0
42340 -nan -nan nan 0
42341 nan nan nan 0
42342 nan nan nan 0
42343 nan nan nan 0
42344 nan nan nan 0
42345 nan nan nan 0
42346 nan nan nan 0
42347 nan nan nan 0
42348 nan nan nan 0
42349 nan nan -nan 0
42350 nan nan -nan 0
42351 -nan -nan -nan 0
42352 -nan -nan -nan 0
42353 -nan -nan -nan 0
42354 -nan -nan -nan 0
42355 -nan -nan -nan 0
42356 -nan -nan -nan 0
42357 -nan -nan -nan 0
42358 -nan -nan -nan 0
42359 -nan -nan nan 0
42360 -nan -nan nan 0
42361 nan nan nan 0
42362 nan nan nan 0
42363 nan nan nan 0
42364 nan nan nan 0
42365 nan nan nan 0
42366 nan nan nan 0
42367 nan nan nan 0
42368 nan nan nan 0
42369 nan nan -nan 0
42370 nan nan -nan 0
42371 -nan -nan -nan 0
42372 -nan -nan -nan 0
42373 -nan -nan -nan 0
42374 -nan -nan -nan 0
42375 -nan -nan -nan 0
42376 -nan -nan -nan 0
42377 -nan -nan -nan 0
42378 -nan -nan -nan 0
42379 -nan -nan nan 0
42380 -nan -nan nan 0
42381 nan nan nan 0
42382 nan nan nan 0
42383 nan nan nan 0
42384 nan nan nan 0
42385 nan nan nan 0
42386 nan nan nan 0
42387 nan nan nan 0
42388 nan nan nan 0
42389 nan nan -nan 0
42390 nan nan -nan 0
42391 -nan -nan -nan 0
42392 -nan -nan -nan 0
42393 -nan -nan -nan 0
42394 -nan -nan -nan 0
42395 -nan -nan -nan 0
42396 -nan -nan -nan 0
42397 -nan -nan -nan 0
42398 -nan -nan -nan 0
42399 -nan -nan nan 0
42400 -nan -nan nan 0
42401 nan nan nan 0
42402 nan nan nan 0
42403 nan nan nan 0
42404 nan nan nan 0
42405 nan nan nan 0
42406 nan nan nan 0
42407 nan nan nan 0
42408 nan nan nan 0
42409 nan nan -nan 0
42410 nan nan -nan 0
42411 -nan -nan -nan 0
42412 -nan -nan -nan 0
42413 -nan -nan -nan 0
42414 -nan -nan -nan 0
42415 -nan -nan -nan 0
42416 -nan -nan -nan 0
42417 -nan -nan -nan 0
42418 -nan -nan -nan 0
42419 -nan -nan nan 0
42420 -nan -nan nan 0
42421 nan nan nan 0
42422 nan nan nan 0
42423 nan nan nan 0
42424 nan nan nan 0
42425 nan nan nan 0
42426 nan nan nan 0
42427 nan nan nan 0
42428 nan nan nan 0
42429 nan nan -nan 0
42430 nan nan -nan 0
42431 -nan -nan -nan 0
42432 -nan -nan -nan 0
42433 -nan -nan -nan 0
42434 -nan -nan -nan 0
42435 -nan -nan -nan 0
42436 -nan -nan -nan 0
42437 -nan -nan -nan 0
42438 -nan -nan -nan 0
42439 -nan -nan nan 0
42440 -nan -nan nan 0
42441 nan nan nan 0
42442 nan nan nan 0
42443 nan nan nan 0
42444 nan nan nan 0
42445 nan nan nan 0
42446 nan nan nan 0
42447 nan nan nan 0
42448 nan nan nan 0
42449 nan nan -nan 0
42450 nan nan -nan 0
42451 -nan -nan -nan 0
42452 -nan -nan -nan 0
42453 -nan -nan -nan 0
42454 -nan -nan -nan 0
42455 -nan -nan -nan 0
42456 -nan -nan -nan 0
42457 -nan -nan -nan 0
42458 -nan -nan -nan 0
42459 -nan -nan nan 0
42460 -nan -nan nan 0
42461 nan nan nan 0
42462 nan nan nan 0
42463 nan nan nan 0
42464 nan nan nan 0
42465 nan nan nan 0
42466 nan nan nan 0
42467 nan nan nan 0
42468 nan nan nan 0
42469 nan nan -nan 0
42470 nan nan -nan 0
42471 -nan -nan -nan 0
42472 -nan -nan -nan 0
42473 -nan -nan -nan 0
42474 -nan -nan -nan 0
42475 -nan -nan -nan 0
42476 -nan -nan -nan 0
42477 -nan -nan -nan 0
42478 -nan -nan -nan 0
42479 -nan -nan nan 0
42480 -nan -nan nan 0
42481 nan nan nan 0
42482 nan nan nan 0
42483 nan nan nan 0
42484 nan nan nan 0
42485 nan nan nan 0
42486 nan nan nan 0
42487 nan nan nan 0
42488 nan nan nan 0
42489 nan nan -nan 0
42490 nan nan -nan 0
42491 -nan -nan -nan 0
42492 -nan -nan -nan 0
42493 -nan -nan -nan 0
42494 -nan -nan -nan 0
42495 -nan -nan -nan 0
42496 -nan -nan -nan 0
42497 -nan -nan -nan 0
42498 -nan -nan -nan 0
42499 -nan -nan nan 0
42500 -nan -nan nan 0
42501 nan nan nan 0
42502 nan nan nan 0
42503 nan nan nan 0
42504 nan nan nan 0
42505 nan nan nan 0
42506 nan nan nan 0
42507 nan nan nan 0
42508 nan nan nan 0
42509 nan nan -nan 0
42510 nan nan -nan 0
42511 -nan -nan -nan 0
42512 -nan -nan -nan 0
42513 -nan -nan -nan 0
42514 -nan -nan -nan 0
42515 -nan -nan -nan 0
42516 -nan -nan -nan 0
42517 -nan -nan -nan 0
42518 -nan -nan -nan 0
42519 -nan -nan nan 0
42520 -nan -nan nan 0
42521 nan nan nan 0
42522 nan nan nan 0
42523 nan nan nan 0
42524 nan nan nan 0
42525 nan nan nan 0
42526 nan nan nan 0
42527 nan nan nan 0
42528 nan nan nan 0
42529 nan nan -nan 0
42530 nan nan -nan 0
42531 -nan -nan -nan 0
42532 -nan -nan -nan 0
42533 -nan -nan -nan 0
42534 -nan -nan -nan 0
42535 -nan -nan -nan 0
42536 -nan -nan -nan 0
42537 -nan -nan -nan 0
42538 -nan -nan -nan 0
42539 -nan -nan nan 0
42540 -nan -nan nan 0
42541 nan nan nan 0
42542 nan nan nan 0
42543 nan nan nan 0
42544 nan nan nan 0
42545 nan nan nan 0
42546 nan nan nan 0
42547 nan nan nan 0
42548 nan nan nan 0
42549 nan nan -nan 0
42550 nan nan -nan 0
42551 -nan -nan -nan 0
42552 -nan -nan -nan 0
42553 -nan -nan -nan 0
42554 -nan -nan -nan 0
42555 -nan -nan -nan 0
42556 -nan -nan -nan 0
42557 -nan -nan -nan 0
42558 -nan -nan -nan 0
42559 -nan -nan nan 0
42560 -nan -nan nan 0
42561 nan nan nan 0
42562 nan nan nan 0
42563 nan nan nan 0
42564 nan nan nan 0
42565 nan nan nan 0
42566 nan nan nan 0
42567 nan nan nan 0
42568 nan nan nan 0
42569 nan nan -nan 0
42570 nan nan -nan 0
42571 -nan -nan -nan 0
42572 -nan -nan -nan 0
42573 -nan -nan -nan 0
42574 -nan -nan -nan 0
42575 -nan -nan -nan 0
42576 -nan -nan -nan 0
42577 -nan -nan -nan 0
42578 -nan -nan -nan 0
42579 -nan -nan nan 0
42580 -nan -nan nan 0
42581 nan nan nan 0
42582 nan nan nan 0
42583 nan nan nan 0
42584 nan nan nan 0
42585 nan nan nan 0
42586 nan nan nan 0
42587 nan nan nan 0
42588 nan nan nan 0
42589 nan nan -nan 0
42590 nan nan -nan 0
42591 -nan -nan -nan 0
42592 -nan -nan -nan 0
42593 -nan -nan -nan 0
42594 -nan -nan -nan 0
42595 -nan -nan -nan 0
42596 -nan -nan -nan 0
42597 -nan -nan -nan 0
42598 -nan -nan -nan 0
42599 -nan -nan nan 0
42600 -nan -nan nan 0
42601 nan nan nan 0
42602 nan nan nan 0
42603 nan nan nan 0
42604 nan nan nan 0
42605 nan nan nan 0
42606 nan nan nan 0
42607 nan nan nan 0
42608 nan nan nan 0
42609 nan nan -nan 0
42610 nan nan -nan 0
42611 -nan -nan -nan 0
42612 -nan -nan -nan 0
42613 -nan -nan -nan 0
42614 -nan -nan -nan 0
42615 -nan -nan -nan 0
42616 -nan -nan -nan 0
42617 -nan -nan -nan 0
42618 -nan -nan -nan 0
42619 -nan -nan nan 0
42620 -nan -nan nan 0
42621 nan nan nan 0
42622 nan nan nan 0
42623 nan nan nan 0
42624 nan nan nan 0
42625 nan nan nan 0
42626 nan nan nan 0
42627 nan nan nan 0
42628 nan nan nan 0
42629 nan nan -nan 0
42630 nan nan -nan 0
42631 -nan -nan -nan 0
42632 -nan -nan -nan 0
42633 -nan -nan -nan 0
42634 -nan -nan -nan 0
42635 -nan -nan -nan 0
42636 -nan -nan -nan 0
42637 -nan -nan -nan 0
42638 -nan -nan -nan 0
42639 -nan -nan nan 0
42640 -nan -nan nan 0
42641 nan nan nan 0
42642 nan nan nan 0
42643 nan nan nan 0
42644 nan nan nan 0
42645 nan nan nan 0
42646 nan nan nan 0
42647 nan nan nan 0
42648 nan nan nan 0
42649 nan nan -nan 0
42650 nan nan -nan 0
42651 -nan -nan -nan 0
42652 -nan -nan -nan 0
42653 -nan -nan -nan 0
42654 -nan -nan -nan 0
42655 -nan -nan -nan 0
42656 -nan -nan -nan 0
42657 -nan -nan -nan 0
42658 -nan -nan -nan 0
42659 -nan -nan nan 0
42660 -nan -nan nan 0
42661 nan nan nan 0
42662 nan nan nan 0
42663 nan nan nan 0
42664 nan nan nan 0
42665 nan nan nan 0
42666 nan nan nan 0
42667 nan nan nan 0
42668 nan nan nan 0
42669 nan nan -nan 0
42670 nan nan -nan 0
42671 -nan -nan -nan 0
42672 -nan -nan -nan 0
42673 -nan -nan -nan 0
42674 -nan -nan -nan 0
42675 -nan -nan -nan 0
42676 -nan -nan -nan 0
42677 -nan -nan -nan 0
42678 -nan -nan -nan 0
42679 -nan -nan nan 0
42680 -nan -nan nan 0
42681 nan nan nan 0
42682 nan nan nan 0
42683 nan nan nan 0
42684 nan nan nan 0
42685 nan nan nan 0
42686 nan nan nan 0
42687 nan nan nan 0
42688 nan nan nan 0
42689 nan nan -nan 0
42690 nan nan -nan 0
42691 -nan -nan -nan 0
42692 -nan -nan -nan 0
42693 -nan -nan -nan 0
42694 -nan -nan -nan 0
42695 -nan -nan -nan 0
42696 -nan -nan -nan 0
42697 -nan -nan -nan 0
42698 -nan -nan -nan 0
42699 -nan -nan nan 0
42700 -nan -nan nan 0
42701 nan nan nan 0
42702 nan nan nan 0
42703 nan nan nan 0
42704 nan nan nan 0
42705 nan nan nan 0
42706 nan nan nan 0
42707 nan nan nan 0
42708 nan nan nan 0
42709 nan nan -nan 0
42710 nan nan -nan 0
42711 -nan -nan -nan 0
42712 -nan -nan -nan 0
42713 -nan -nan -nan 0
42714 -nan -nan -nan 0
42715 -nan -nan -nan 0
42716 -nan -nan -nan 0
42717 -nan -nan -nan 0
42718 -nan -nan -nan 0
42719 -nan -nan nan 0
42720 -nan -nan nan 0
42721 nan nan nan 0
42722 nan nan nan 0
42723 nan nan nan 0
42724 nan nan nan 0
42725 nan nan nan 0
42726 nan nan nan 0
42727 nan nan nan 0
42728 nan nan nan 0
42729 nan nan -nan 0
42730 nan nan -nan 0
42731 -nan -nan -nan 0
42732 -nan -nan -nan 0
42733 -nan -nan -nan 0
42734 -nan -nan -nan 0
42735 -nan -nan -nan 0
42736 -nan -nan -nan 0
42737 -nan -nan -nan 0
42738 -nan -nan -nan 0
42739 -nan -nan nan 0
42740 -nan -nan nan 0
42741 nan nan nan 0
42742 nan nan nan 0
42743 nan nan nan 0
42744 nan nan nan 0
42745 nan nan nan 0
42746 nan nan nan 0
42747 nan nan nan 0
42748 nan nan nan 0
42749 nan nan -nan 0
42750 nan nan -nan 0
42751 -nan -nan -nan 0
42752 -nan -nan -nan 0
42753 -nan -nan -nan 0
42754 -nan -nan -nan 0
42755 -nan -nan -nan 0
42756 -nan -nan -nan 0
42757 -nan -nan -nan 0
42758 -nan -nan -nan 0
42759 -nan -nan nan 0
42760 -nan -nan nan 0
42761 nan nan nan 0
42762 nan nan nan 0
42763 nan nan nan 0
42764 nan nan nan 0
42765 nan nan nan 0
42766 nan nan nan 0
42767 nan nan nan 0
42768 nan nan nan 0
42769 nan nan -nan 0
42770 nan nan -nan 0
42771 -nan -nan -nan 0
42772 -nan -nan -nan 0
42773 -nan -nan -nan 0
42774 -nan -nan -nan 0
42775 -nan -nan -nan 0
42776 -nan -nan -nan 0
42777 -nan -nan -nan 0
42778 -nan -nan -nan 0
42779 -nan -nan nan 0
42780 -nan -nan nan 0
42781 nan nan nan 0
42782 nan nan nan 0
42783 nan nan nan 0
42784 nan nan nan 0
42785 nan nan nan 0
42786 nan nan nan 0
42787 nan nan nan 0
42788 nan nan nan 0
42789 nan nan -nan 0
42790 nan nan -nan 0
42791 -nan -nan -nan 0
42792 -nan -nan -nan 0
42793 -nan -nan -nan 0
42794 -nan -nan -nan 0
42795 -nan -nan -nan 0
42796 -nan -nan -nan 0
42797 -nan -nan -nan 0
42798 -nan -nan -nan 0
42799 -nan -nan nan 0
42800 -nan -nan nan 0
42801 nan nan nan 0
42802 nan nan nan 0
42803 nan nan nan 0
42804 nan nan nan 0
42805 nan nan nan 0
42806 nan nan nan 0
42807 nan nan nan 0
42808 nan nan nan 0
42809 nan nan -nan 0
42810 nan nan -nan 0
42811 -nan -nan -nan 0
42812 -nan -nan -nan 0
42813 -nan -nan -nan 0
42814 -nan -nan -nan 0
42815 -nan -nan -nan 0
42816 -nan -nan -nan 0
42817 -nan -nan -nan 0
42818 -nan -nan -nan 0
42819 -nan -nan nan 0
42820 -nan -nan nan 0
42821 nan nan nan 0
42822 nan nan nan 0
42823 nan nan nan 0
42824 nan nan nan 0
42825 nan nan nan 0
42826 nan nan nan 0
42827 nan nan nan 0
42828 nan nan nan 0
42829 nan nan -nan 0
42830 nan nan -nan 0
42831 -nan -nan -nan 0
42832 -nan -nan -nan 0
42833 -nan -nan -nan 0
42834 -nan -nan -nan 0
42835 -nan -nan -nan 0
42836 -nan -nan -nan 0
42837 -nan -nan -nan 0
42838 -nan -nan -nan 0
42839 -nan -nan nan 0
42840 -nan -nan nan 0
42841 nan nan nan 0
42842 nan nan nan 0
42843 nan nan nan 0
42844 nan nan nan 0
42845 nan nan nan 0
42846 nan nan nan 0
42847 nan nan nan 0
42848 nan nan nan 0
42849 nan nan -nan 0
42850 nan nan -nan 0
42851 -nan -nan -nan 0
42852 -nan -nan -nan 0
42853 -nan -nan -nan 0
42854 -nan -nan -nan 0
42855 -nan -nan -nan 0
42856 -nan -nan -nan 0
42857 -nan -nan -nan 0
42858 -nan -nan -nan 0
42859 -nan -nan nan 0
42860 -nan -nan nan 0
42861 nan nan nan 0
42862 nan nan nan 0
42863 nan nan nan 0
42864 nan nan nan 0
42865 nan nan nan 0
42866 nan nan nan 0
42867 nan nan nan 0
42868 nan nan nan 0
42869 nan nan -nan 0
42870 nan nan -nan 0
42871 -nan -nan -nan 0
42872 -nan -nan -nan 0
42873 -nan -nan -nan 0
42874 -nan -nan -nan 0
42875 -nan -nan -nan 0
42876 -nan -nan -nan 0
42877 -nan -nan -nan 0
42878 -nan -nan -nan 0
42879 -nan -nan nan 0
42880 -nan -nan nan 0
42881 nan nan nan 0
42882 nan nan nan 0
42883 nan nan nan 0
42884 nan nan nan 0
42885 nan nan nan 0
42886 nan nan nan 0
42887 nan nan nan 0
42888 nan nan nan 0
42889 nan nan -nan 0
42890 nan nan -nan 0
42891 -nan -nan -nan 0
42892 -nan -nan -nan 0
42893 -nan -nan -nan 0
42894 -nan -nan -nan 0
42895 -nan -nan -nan 0
42896 -nan -nan -nan 0
42897 -nan -nan -nan 0
42898 -nan -nan -nan 0
42899 -nan -nan nan 0
42900 -nan -nan nan 0
42901 nan nan nan 0
42902 nan nan nan 0
42903 nan nan nan 0
42904 nan nan nan 0
42905 nan nan nan 0
42906 nan nan nan 0
42907 nan nan nan 0
42908 nan nan nan 0
42909 nan nan -nan 0
42910 nan nan -nan 0
42911 -nan -nan -nan 0
42912 -nan -nan -nan 0
42913 -nan -nan -nan 0
42914 -nan -nan -nan 0
42915 -nan -nan -nan 0
42916 -nan -nan -nan 0
42917 -nan -nan -nan 0
42918 -nan -nan -nan 0
42919 -nan -nan nan 0
42920 -nan -nan nan 0
42921 nan nan nan 0
42922 nan nan nan 0
42923 nan nan nan 0
42924 nan nan nan 0
42925 nan nan nan 0
42926 nan nan nan 0
42927 nan nan nan 0
42928 nan nan nan 0
42929 nan nan -nan 0
42930 nan nan -nan 0
42931 -nan -nan -nan 0
42932 -nan -nan -nan 0
42933 -nan -nan -nan 0
42934 -nan -nan -nan 0
42935 -nan -nan -nan 0
42936 -nan -nan -nan 0
42937 -nan -nan -nan 0
42938 -nan -nan -nan 0
42939 -nan -nan nan 0
42940 -nan -nan nan 0
42941 nan nan nan 0
42942 nan nan nan 0
42943 nan nan nan 0
42944 nan nan nan 0
42945 nan nan nan 0
42946 nan nan nan 0
42947 nan nan nan 0
42948 nan nan nan 0
42949 nan nan -nan 0
42950 nan nan -nan 0
42951 -nan -nan -nan 0
42952 -nan -nan -nan 0
42953 -nan -nan -nan 0
42954 -nan -nan -nan 0
42955 -nan -nan -nan 0
42956 -nan -nan -nan 0
42957 -nan -nan -nan 0
42958 -nan -nan -nan 0
42959 -nan -nan nan 0
42960 -nan -nan nan 0
42961 nan nan nan 0
42962 nan nan nan 0
42963 nan nan nan 0
42964 nan nan nan 0
42965 nan nan nan 0
42966 nan nan nan 0
42967 nan nan nan 0
42968 nan nan nan 0
42969 nan nan -nan 0
42970 nan nan -nan 0
42971 -nan -nan -nan 0
42972 -nan -nan -nan 0
42973 -nan -nan -nan 0
42974 -nan -nan -nan 0
42975 -nan -nan -nan 0
42976 -nan -nan -nan 0
42977 -nan -nan -nan 0
42978 -nan -nan -nan 0
42979 -nan -nan nan 0
42980 -nan -nan nan 0
42981 nan nan nan 0
42982 nan nan nan 0
42983 nan nan nan 0
42984 nan nan nan 0
42985 nan nan nan 0
42986 nan nan nan 0
42987 nan nan nan 0
42988 nan nan nan 0
42989 nan nan -nan 0
42990 nan nan -nan 0
42991 -nan -nan -nan 0
42992 -nan -nan -nan 0
42993 -nan -nan -nan 0
42994 -nan -nan -nan 0
42995 -nan -nan -nan 0
42996 -nan -nan -nan 0
42997 -nan -nan -nan 0
42998 -nan -nan -nan 0
42999 -nan -nan nan 0
43000 -nan -nan nan 0
43001 nan nan nan 0
43002 nan nan nan 0
43003 nan nan nan 0
43004 nan nan nan 0
43005 nan nan nan 0
43006 nan nan nan 0
43007 nan nan nan 0
43008 nan nan nan 0
43009 nan nan -nan 0
43010 nan nan -nan 0
43011 -nan -nan -nan 0
43012 -nan -nan -nan 0
43013 -nan -nan -nan 0
43014 -nan -nan -nan 0
43015 -nan -nan -nan 0
43016 -nan -nan -nan 0
43017 -nan -nan -nan 0
43018 -nan -nan -nan 0
43019 -nan -nan nan 0
43020 -nan -nan nan 0
43021 nan nan nan 0
43022 nan nan nan 0
43023 nan nan nan 0
43024 nan nan nan 0
43025 nan nan nan 0
43026 nan nan nan 0
43027 nan nan nan 0
43028 nan nan nan 0
43029 nan nan -nan 0
43030 nan nan -nan 0
43031 -nan -nan -nan 0
43032 -nan -nan -nan 0
43033 -nan -nan -nan 0
43034 -nan -nan -nan 0
43035 -nan -nan -nan 0
43036 -nan -nan -nan 0
43037 -nan -nan -nan 0
43038 -nan -nan -nan 0
43039 -nan -nan nan 0
43040 -nan -nan nan 0
43041 nan nan nan 0
43042 nan nan nan 0
43043 nan nan nan 0
43044 nan nan nan 0
43045 nan nan nan 0
43046 nan nan nan 0
43047 nan nan nan 0
43048 nan nan nan 0
43049 nan nan -nan 0
43050 nan nan -nan 0
43051 -nan -nan -nan 0
43052 -nan -nan -nan 0
43053 -nan -nan -nan 0
43054 -nan -nan -nan 0
43055 -nan -nan -nan 0
43056 -nan -nan -nan 0
43057 -nan -nan -nan 0
43058 -nan -nan -nan 0
43059 -nan -nan nan 0
43060 -nan -nan nan 0
43061 nan nan nan 0
43062 nan nan nan 0
43063 nan nan nan 0
43064 nan nan nan 0
43065 nan nan nan 0
43066 nan nan nan 0
43067 nan nan nan 0
43068 nan nan nan 0
43069 nan nan -nan 0
43070 nan nan -nan 0
43071 -nan -nan -nan 0
43072 -nan -nan -nan 0
43073 -nan -nan -nan 0
43074 -nan -nan -nan 0
43075 -nan -nan -nan 0
43076 -nan -nan -nan 0
43077 -nan -nan -nan 0
43078 -nan -nan -nan 0
43079 -nan -nan nan 0
43080 -nan -nan nan 0
43081 nan nan nan 0
43082 nan nan nan 0
43083 nan nan nan 0
43084 nan nan nan 0
43085 nan nan nan 0
43086 nan nan nan 0
43087 nan nan nan 0
43088 nan nan nan 0
43089 nan nan -nan 0
43090 nan nan -nan 0
43091 -nan -nan -nan 0
43092 -nan -nan -nan 0
43093 -nan -nan -nan 0
43094 -nan -nan -nan 0
43095 -nan -nan -nan 0
43096 -nan -nan -nan 0
43097 -nan -nan -nan 0
43098 -nan -nan -nan 0
43099 -nan -nan nan 0
43100 -nan -nan nan 0
43101 nan nan nan 0
43102 nan nan nan 0
43103 nan nan nan 0
43104 nan nan nan 0
43105 nan nan nan 0
43106 nan nan nan 0
43107 nan nan nan 0
43108 nan nan nan 0
43109 nan nan -nan 0
43110 nan nan -nan 0
43111 -nan -nan -nan 0
43112 -nan -nan -nan 0
43113 -nan -nan -nan 0
43114 -nan -nan -nan 0
43115 -nan -nan -nan 0
43116 -nan -nan -nan 0
43117 -nan -nan -nan 0
43118 -nan -nan -nan 0
43119 -nan -nan nan 0
43120 -nan -nan nan 0
43121 nan nan nan 0
43122 nan nan nan 0
43123 nan nan nan 0
43124 nan nan nan 0
43125 nan nan nan 0
43126 nan nan nan 0
43127 nan nan nan 0
43128 nan nan nan 0
43129 nan nan -nan 0
43130 nan nan -nan 0
43131 -nan -nan -nan 0
43132 -nan -nan -nan 0
43133 -nan -nan -nan 0
43134 -nan -nan -nan 0
43135 -nan -nan -nan 0
43136 -nan -nan -nan 0
43137 -nan -nan -nan 0
43138 -nan -nan -nan 0
43139 -nan -nan nan 0
43140 -nan -nan nan 0
43141 nan nan nan 0
43142 nan nan nan 0
43143 nan nan nan 0
43144 nan nan nan 0
43145 nan nan nan 0
43146 nan nan nan 0
43147 nan nan nan 0
43148 nan nan nan 0
43149 nan nan -nan 0
43150 nan nan -nan 0
43151 -nan -nan -nan 0
43152 -nan -nan -nan 0
43153 -nan -nan -nan 0
43154 -nan -nan -nan 0
43155 -nan -nan -nan 0
43156 -nan -nan -nan 0
43157 -nan -nan -nan 0
43158 -nan -nan -nan 0
43159 -nan -nan nan 0
43160 -nan -nan nan 0
43161 nan nan nan 0
43162 nan nan nan 0
43163 nan nan nan 0
43164 nan nan nan 0
43165 nan nan nan 0
43166 nan nan nan 0
43167 nan nan nan 0
43168 nan nan nan 0
43169 nan nan -nan 0
43170 nan nan -nan 0
43171 -nan -nan -nan 0
43172 -nan -nan -nan 0
43173 -nan -nan -nan 0
43174 -nan -nan -nan 0
43175 -nan -nan -nan 0
43176 -nan -nan -nan 0
43177 -nan -nan -nan 0
43178 -nan -nan -nan 0
