x,y,theta
0,0,5.5976e-13
1,0,5.9222e-13
2,0,5.32689e-13
3,0,4.40191e-13
4,0,3.78534e-13
5,0,3.46604e-13
6,0,3.3444e-13
7,0,3.31972e-13
8,0,3.45541e-13
9,0,3.74755e-13
10,0,4.06917e-13
11,0,4.20881e-13
12,0,4.11365e-13
13,0,3.81616e-13
14,0,3.50093e-13
15,0,3.28436e-13
16,0,3.33796e-13
17,0,3.45887e-13
18,0,3.61168e-13
19,0,3.61197e-13
20,0,3.44472e-13
21,0,3.25304e-13
22,0,3.23387e-13
23,0,3.5586e-13
24,0,4.166e-13
25,0,4.8806e-13
26,0,5.27695e-13
27,0,5.32468e-13
28,0,5.02089e-13
29,0,4.72418e-13
30,0,4.76503e-13
31,0,5.33996e-13
32,0,6.79112e-13
33,0,6.16954e-13
34,0,6.14651e-13
35,0,5.95489e-13
36,0,6.24978e-13
37,0,6.87488e-13
38,0,7.8578e-13
39,0,9.47954e-13
40,0,1.07744e-12
41,0,1.18983e-12
42,0,1.27165e-12
43,0,1.32912e-12
44,0,1.42541e-12
45,0,1.54913e-12
46,0,1.87519e-12
47,0,3.57106e-12
48,0,2.87911e-12
49,0,1.48832e-12
50,0,2.08752e-12
51,0,2.61016e-12
52,0,1.68237e-12
53,0,2.36819e-12
54,0,2.77983e-12
55,0,2.57755e-12
56,0,3.03834e-12
57,0,3.29898e-12
58,0,3.67499e-12
59,0,4.19411e-12
60,0,4.6618e-12
61,0,5.37941e-12
62,0,6.3976e-12
63,0,7.82536e-12
64,0,1.73719e-11
65,0,8.1591e-12
66,0,6.83906e-12
67,0,5.98907e-12
68,0,5.29598e-12
69,0,4.80806e-12
70,0,4.78654e-12
71,0,4.29614e-12
72,0,3.69971e-12
73,0,2.97884e-12
74,0,4.15724e-12
75,0,3.45527e-12
76,0,3.09042e-12
77,0,3.24005e-12
78,0,3.22305e-12
79,0,3.28009e-12
80,0,6.54464e-12
81,0,2.98488e-12
82,0,2.5435e-12
83,0,2.31663e-12
84,0,2.09994e-12
85,0,2.03396e-12
86,0,1.72659e-12
87,0,1.85852e-12
88,0,1.59687e-12
89,0,1.36266e-12
90,0,1.64794e-12
91,0,1.31675e-12
92,0,1.60483e-12
93,0,1.31718e-12
94,0,1.46484e-12
95,0,1.6007e-12
96,0,3.61149e-12
97,0,1.55632e-12
98,0,1.62089e-12
99,0,1.64266e-12
100,0,1.66189e-12
101,0,1.64454e-12
102,0,1.63357e-12
103,0,1.59547e-12
104,0,1.52975e-12
105,0,1.41696e-12
106,0,1.30575e-12
107,0,1.22345e-12
108,0,1.19748e-12
109,0,1.22094e-12
110,0,1.34751e-12
111,0,1.41608e-12
112,0,1.19657e-11
113,0,1.18801e-12
114,0,9.92584e-13
115,0,6.08787e-13
116,0,3.65761e-13
117,0,2.66601e-13
118,0,2.53155e-13
119,0,2.51455e-13
120,0,2.4088e-13
121,0,2.25641e-13
122,0,2.2606e-13
123,0,2.53989e-13
124,0,3.16585e-13
125,0,4.2562e-13
126,0,5.62289e-13
127,0,6.9166e-13
128,0,7.59372e-13
129,0,7.52021e-13
130,0,6.92843e-13
131,0,6.23075e-13
132,0,5.57637e-13
133,0,4.94226e-13
134,0,4.32617e-13
135,0,3.82104e-13
136,0,3.44557e-13
137,0,3.11485e-13
138,0,2.76875e-13
139,0,2.44121e-13
140,0,2.25476e-13
141,0,2.26148e-13
142,0,2.46653e-13
143,0,2.76061e-13
144,0,2.99929e-13
145,0,3.08347e-13
146,0,3.01246e-13
147,0,2.78696e-13
148,0,2.42865e-13
149,0,2.02222e-13
150,0,1.72764e-13
151,0,1.59651e-13
152,0,1.60379e-13
153,0,1.67087e-13
154,0,1.73873e-13
155,0,1.78392e-13
156,0,1.83467e-13
157,0,1.98738e-13
158,0,2.22936e-13
159,0,2.36511e-13
160,0,2.31017e-13
161,0,2.0784e-13
162,0,1.83134e-13
163,0,1.64271e-13
164,0,1.51399e-13
165,0,1.47792e-13
166,0,1.53837e-13
167,0,1.64227e-13
168,0,1.70086e-13
169,0,1.73584e-13
170,0,1.84368e-13
171,0,2.11738e-13
172,0,2.56905e-13
173,0,3.02768e-13
174,0,3.23489e-13
175,0,3.06363e-13
176,0,2.58969e-13
177,0,2.16718e-13
178,0,2.25111e-13
179,0,2.86966e-13
180,0,3.81894e-13
181,0,4.65394e-13
182,0,5.40889e-13
183,0,6.32866e-13
184,0,7.67832e-13
185,0,9.37092e-13
186,0,1.13003e-12
187,0,1.37441e-12
188,0,1.73734e-12
189,0,2.2625e-12
190,0,2.87247e-12
191,0,3.36973e-12
192,0,3.54435e-12
193,0,3.32382e-12
194,0,2.85291e-12
195,0,2.31112e-12
196,0,1.80611e-12
197,0,1.38169e-12
198,0,1.05418e-12
199,0,8.51436e-13
200,0,7.86989e-13
201,0,8.31298e-13
202,0,9.15912e-13
203,0,9.7302e-13
204,0,9.65337e-13
205,0,9.23759e-13
206,0,8.64354e-13
207,0,7.98363e-13
208,0,7.17201e-13
209,0,6.17933e-13
210,0,5.01896e-13
211,0,3.80602e-13
212,0,2.79899e-13
213,0,2.22253e-13
214,0,2.02319e-13
215,0,1.97491e-13
216,0,1.90577e-13
217,0,1.8121e-13
218,0,1.75406e-13
219,0,1.68121e-13
220,0,1.58514e-13
221,0,1.49838e-13
222,0,1.47469e-13
223,0,1.56646e-13
224,0,1.80349e-13
225,0,2.16478e-13
226,0,2.41995e-13
227,0,2.39127e-13
228,0,2.1118e-13
229,0,1.79401e-13
230,0,1.62346e-13
231,0,1.67995e-13
232,0,1.86375e-13
233,0,2.03112e-13
234,0,2.04244e-13
235,0,1.8685e-13
236,0,1.6954e-13
237,0,1.59259e-13
238,0,1.59808e-13
239,0,1.68759e-13
240,0,1.80332e-13
241,0,1.89839e-13
242,0,1.98295e-13
243,0,2.10029e-13
244,0,2.25701e-13
245,0,2.49216e-13
246,0,2.8574e-13
247,0,3.28269e-13
248,0,3.59228e-13
249,0,3.49704e-13
250,0,2.9078e-13
251,0,2.03317e-13
252,0,1.39028e-13
253,0,1.51343e-13
254,0,2.61949e-13
255,0,4.27898e-13
0,1,5.33472e-13
1,1,5.58486e-13
2,1,4.98426e-13
3,1,4.14166e-13
4,1,3.5864e-13
5,1,3.35158e-13
6,1,3.27427e-13
7,1,3.26565e-13
8,1,3.36762e-13
9,1,3.61763e-13
10,1,3.87606e-13
11,1,3.99046e-13
12,1,3.85701e-13
13,1,3.55601e-13
14,1,3.24553e-13
15,1,3.11337e-13
16,1,3.22982e-13
17,1,3.47056e-13
18,1,3.71865e-13
19,1,3.7735e-13
20,1,3.58562e-13
21,1,3.28688e-13
22,1,3.15807e-13
23,1,3.36838e-13
24,1,3.96707e-13
25,1,4.64726e-13
26,1,5.13658e-13
27,1,5.14315e-13
28,1,4.91154e-13
29,1,4.70048e-13
30,1,4.78752e-13
31,1,5.19153e-13
32,1,6.02797e-13
33,1,5.88213e-13
34,1,6.00964e-13
35,1,5.92e-13
36,1,6.2543e-13
37,1,6.87437e-13
38,1,7.63086e-13
39,1,9.6363e-13
40,1,1.09813e-12
41,1,1.16614e-12
42,1,1.25075e-12
43,1,1.30277e-12
44,1,1.39814e-12
45,1,1.56857e-12
46,1,1.79884e-12
47,1,3.19326e-12
48,1,3.13107e-12
49,1,1.52473e-12
50,1,2.10697e-12
51,1,2.66751e-12
52,1,1.74684e-12
53,1,2.3544e-12
54,1,2.74891e-12
55,1,2.57442e-12
56,1,3.0309e-12
57,1,3.3242e-12
58,1,3.68413e-12
59,1,4.12942e-12
60,1,4.63262e-12
61,1,5.26577e-12
62,1,6.24838e-12
63,1,7.79683e-12
64,1,1.73232e-11
65,1,7.9598e-12
66,1,6.69236e-12
67,1,5.89538e-12
68,1,5.25519e-12
69,1,4.69049e-12
70,1,4.66849e-12
71,1,4.1848e-12
72,1,3.60218e-12
73,1,2.91636e-12
74,1,4.118e-12
75,1,3.41304e-12
76,1,3.0804e-12
77,1,3.23944e-12
78,1,3.23269e-12
79,1,3.42366e-12
80,1,6.90802e-12
81,1,2.98793e-12
82,1,2.49635e-12
83,1,2.28362e-12
84,1,2.03699e-12
85,1,1.96212e-12
86,1,1.71084e-12
87,1,1.87681e-12
88,1,1.61016e-12
89,1,1.37559e-12
90,1,1.66358e-12
91,1,1.35889e-12
92,1,1.66034e-12
93,1,1.35948e-12
94,1,1.47538e-12
95,1,1.60084e-12
96,1,4.62977e-12
97,1,1.76052e-12
98,1,1.66813e-12
99,1,1.70024e-12
100,1,1.71002e-12
101,1,1.68127e-12
102,1,1.65417e-12
103,1,1.58344e-12
104,1,1.48787e-12
105,1,1.3844e-12
106,1,1.27523e-12
107,1,1.20521e-12
108,1,1.18827e-12
109,1,1.24107e-12
110,1,1.27027e-12
111,1,1.97195e-12
112,1,1.6677e-11
113,1,1.74445e-12
114,1,8.18192e-13
115,1,5.54706e-13
116,1,3.4465e-13
117,1,2.84295e-13
118,1,2.77312e-13
119,1,2.7066e-13
120,1,2.52376e-13
121,1,2.32987e-13
122,1,2.28714e-13
123,1,2.53655e-13
124,1,3.07897e-13
125,1,4.05045e-13
126,1,5.2956e-13
127,1,6.4952e-13
128,1,7.14022e-13
129,1,7.09999e-13
130,1,6.56912e-13
131,1,5.92578e-13
132,1,5.30868e-13
133,1,4.70345e-13
134,1,4.10228e-13
135,1,3.62981e-13
136,1,3.28262e-13
137,1,2.9986e-13
138,1,2.71147e-13
139,1,2.45036e-13
140,1,2.29897e-13
141,1,2.3193e-13
142,1,2.4767e-13
143,1,2.69452e-13
144,1,2.86286e-13
145,1,2.90164e-13
146,1,2.81427e-13
147,1,2.61578e-13
148,1,2.31748e-13
149,1,2.00638e-13
150,1,1.78682e-13
151,1,1.69748e-13
152,1,1.72244e-13
153,1,1.78641e-13
154,1,1.83484e-13
155,1,1.8226e-13
156,1,1.81971e-13
157,1,1.93317e-13
158,1,2.15618e-13
159,1,2.28396e-13
160,1,2.22173e-13
161,1,2.01523e-13
162,1,1.81499e-13
163,1,1.66302e-13
164,1,1.55705e-13
165,1,1.51197e-13
166,1,1.562e-13
167,1,1.65563e-13
168,1,1.7186e-13
169,1,1.77655e-13
170,1,1.92301e-13
171,1,2.19541e-13
172,1,2.60928e-13
173,1,3.00705e-13
174,1,3.17779e-13
175,1,3.00449e-13
176,1,2.56007e-13
177,1,2.21548e-13
178,1,2.30208e-13
179,1,2.88835e-13
180,1,3.77223e-13
181,1,4.53956e-13
182,1,5.20238e-13
183,1,6.00662e-13
184,1,7.25184e-13
185,1,8.86341e-13
186,1,1.07572e-12
187,1,1.31411e-12
188,1,1.66217e-12
189,1,2.15526e-12
190,1,2.72303e-12
191,1,3.1865e-12
192,1,3.35369e-12
193,1,3.15774e-12
194,1,2.72631e-12
195,1,2.22736e-12
196,1,1.76286e-12
197,1,1.37438e-12
198,1,1.07468e-12
199,1,8.85566e-13
200,1,8.19372e-13
201,1,8.5031e-13
202,1,9.18531e-13
203,1,9.60824e-13
204,1,9.43543e-13
205,1,8.9451e-13
206,1,8.33193e-13
207,1,7.6721e-13
208,1,6.87547e-13
209,1,5.9291e-13
210,1,4.82813e-13
211,1,3.7126e-13
212,1,2.82099e-13
213,1,2.305e-13
214,1,2.11296e-13
215,1,2.03003e-13
216,1,1.9016e-13
217,1,1.76901e-13
218,1,1.6913e-13
219,1,1.64376e-13
220,1,1.58763e-13
221,1,1.55138e-13
222,1,1.558e-13
223,1,1.66148e-13
224,1,1.89578e-13
225,1,2.21618e-13
226,1,2.44233e-13
227,1,2.39368e-13
228,1,2.11245e-13
229,1,1.81155e-13
230,1,1.65244e-13
231,1,1.72471e-13
232,1,1.89672e-13
233,1,2.02908e-13
234,1,2.03338e-13
235,1,1.8494e-13
236,1,1.68417e-13
237,1,1.58665e-13
238,1,1.61086e-13
239,1,1.69087e-13
240,1,1.78999e-13
241,1,1.86408e-13
242,1,1.95422e-13
243,1,2.0948e-13
244,1,2.29205e-13
245,1,2.5404e-13
246,1,2.88756e-13
247,1,3.27876e-13
248,1,3.55959e-13
249,1,3.48257e-13
250,1,2.94457e-13
251,1,2.1636e-13
252,1,1.59967e-13
253,1,1.72219e-13
254,1,2.70912e-13
255,1,4.1868e-13
0,2,4.72038e-13
1,2,4.73098e-13
2,2,4.14964e-13
3,2,3.47003e-13
4,2,3.11361e-13
5,2,3.03336e-13
6,2,3.05371e-13
7,2,3.06817e-13
8,2,3.11308e-13
9,2,3.25875e-13
10,2,3.42313e-13
11,2,3.48333e-13
12,2,3.37778e-13
13,2,3.12075e-13
14,2,2.87428e-13
15,2,2.76153e-13
16,2,2.97097e-13
17,2,3.33513e-13
18,2,3.70924e-13
19,2,3.85378e-13
20,2,3.74408e-13
21,2,3.50997e-13
22,2,3.3649e-13
23,2,3.5439e-13
24,2,4.04062e-13
25,2,4.67746e-13
26,2,5.05039e-13
27,2,5.11272e-13
28,2,4.86677e-13
29,2,4.55846e-13
30,2,4.54211e-13
31,2,5.02843e-13
32,2,6.35135e-13
33,2,5.73894e-13
34,2,5.79749e-13
